vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,load_estimation,active_driver,driver_ids
1429476090367180800,1788970711000-642689989225816064-1429476090367180800,1788970711000,1789011182000,2,652.6,139.823,4.667329409324646,642689989225816064,1788970711000,1429476090367180800,MP09AN1563,40471000,1789011182000,336.7924780366303,127.57290834720845,4.92711977914043,653.4000000000233,30.352481310381023,1788970711000-642689989225816064-1429476090367180800,628.567,0.0,"{'confidence': 88.8, 'count': 114, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14587.546865680091, 'std': 3501.9619620108397, 'timestamp': 1789011314898}",,
1533070599880966144,1788937038000-642689989225816064-1533070599880966144,1788937038000,1788981718000,2,549.9300000000001,174.39499999999998,3.15335875455145,642689989225816064,1788937038000,1533070599880966144,MP09BP2969,44680000,1788981718000,460.44050469545334,174.4092820816111,3.1758172121872397,552.0399999999936,174.4092820816111,1788937038000-642689989225816064-1533070599880966144,553.892,12.356666666667024,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788981730782}",,
1430193762327330816,1788977189000-642689989225816064-1430193762327330816,1788977189000,1789008356000,1,492.533,124.468,3.957105440755857,642689989225816064,1788977189000,1430193762327330816,MP09AN2545,31167000,1789008356000,328.594663861658,124.46767570517346,3.9571157508127874,511.0999999999767,124.46767570517346,1788977189000-642689989225816064-1430193762327330816,492.533,8.5,"{'confidence': 74.7, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 11543.550410315689, 'std': 2862.653094269428, 'timestamp': 1789008550380}",,
739922158402142208,1788973124000-642689989225816064-739922158402142208,1788973124000,1789010284000,1,475.576,143.044,3.3246833142249934,642689989225816064,1788973124000,739922158402142208,MP13P8145,37160000,1789010284000,377.6374629322214,143.04449353493234,3.3246718433370623,,143.04449353493234,1788973124000-642689989225816064-739922158402142208,475.576,10.300000000000182,"{'confidence': 71.5, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22289.3845561107, 'std': 4210.306686739448, 'timestamp': 1789011220786}",,
1425523015684194304,1788971117000-642689989225816064-1425523015684194304,1788971117000,1789006674000,3,465.5,127.931,3.63868022605936,642689989225816064,1788971117000,1425523015684194304,MP09AM6184,35557000,1789006674000,337.82728684393857,127.96488138027976,3.5347354299169913,468.5999999999767,127.96488138027976,1788971117000-642689989225816064-1425523015684194304,452.322,9.699999999999818,"{'confidence': 74.9, 'count': 36, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 14144.227616259517, 'std': 4254.49950737712, 'timestamp': 1789006738947}",,
1439682401377714176,1788971980000-642689989225816064-1439682401377714176,1788971980000,1789003768000,4,440.40000000000003,118.717,3.7096624746245275,642689989225816064,1788971980000,1439682401377714176,mp09an6583,31788000,1789003768000,313.54360488092493,118.76651700035035,3.6517952277637358,444.79999999998836,118.6984051968312,1788971980000-642689989225816064-1439682401377714176,433.711,8.699999999999818,"{'confidence': 81, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17422.22414255703, 'std': 3503.579176958159, 'timestamp': 1789003775763}",,
1440684104986132480,1788970786000-642689989225816064-1440684104986132480,1788970786000,1789003756000,2,431.8,119.634,3.6093418259023355,642689989225816064,1788970786000,1440684104986132480,MP09AN6571,32970000,1789003756000,315.88961315802305,119.65515649925115,3.52760392739649,433.70000000001164,119.64503475046064,1788970786000-642689989225816064-1440684104986132480,422.096,9.00000000000091,"{'confidence': 90.4, 'count': 142, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18301.344633022647, 'std': 4186.917654210402, 'timestamp': 1789003762859}",,
1326601969871093760,1788943435000-642689989225816064-1326601969871093760,1788943435000,1788972739000,1,388.185,133.256,2.913077084709131,642689989225816064,1788943435000,1326601969871093760,MP09BN3893,29304000,1788972739000,351.79463010799793,133.25554170757496,2.9130871033630976,386.570000000007,133.25554170757496,1788943435000-642689989225816064-1326601969871093760,388.185,8.099444444444543,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788972742192}",,
642806348580388864,1788934606000-642689989225816064-642806348580388864,1788934606000,1788964291000,1,387.732,118.865,3.261952635342616,642689989225816064,1788934606000,642806348580388864,MP04PA5409,29685000,1788964291000,313.80430048628267,118.86526533571312,3.2619453538838465,,118.86526533571312,1788934606000-642689989225816064-642806348580388864,387.732,0.0,"{'confidence': 75.1, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23505.08134150122, 'std': 2024.0575705465737, 'timestamp': 1788964480635}",,
1326602092428656640,1788939748000-642689989225816064-1326602092428656640,1788939748000,1788969204000,3,382.52,139.725,2.7376632671318664,642689989225816064,1788939748000,1326602092428656640,MP09DT9054,29456000,1788969204000,369.04011842156666,139.7879236445328,2.7852978272292104,387.0,139.7879236445328,1788939748000-642689989225816064-1326602092428656640,389.351,8.125833333333503,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788969211754}",,
