vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,engine_hours,load_estimation,active_driver,driver_ids
1430193762327330816,1787342369000-642689989225816064-1430193762327330816,1787342369000,1787372671000,1,446.993,117.375,3.8082470713525027,642689989225816064,1787342369000,1430193762327330816,MP09AN2545,30302000,1787372671000,309.87,446.993,117.375,3.8082470713525027,117.375,1787342369000-642689989225816064-1430193762327330816,463.29999999998836,8.25,"{'confidence': 79.6, 'count': 41, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15248.517730034751, 'std': 3983.501440499632, 'timestamp': 1787444625501}",,
1429476090367180800,1787335466000-642689989225816064-1429476090367180800,1787335466000,1787362096000,2,442.3,104.647,4.226590346593786,642689989225816064,1787335466000,1429476090367180800,MP09AN1563,26630000,1787362096000,276.11111561238056,428.885,104.5875437925684,4.100727337574926,104.5875437925684,1787335466000-642689989225816064-1429476090367180800,444.4000000000233,7.300000000000182,"{'confidence': 79, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17568.779269821553, 'std': 4102.623327581297, 'timestamp': 1787377452643}",,
1425523015684194304,1787336594000-642689989225816064-1425523015684194304,1787336594000,1787362516000,1,394.719,112.084,3.5216355590450017,642689989225816064,1787336594000,1425523015684194304,MP09AM6184,25922000,1787362516000,295.9015187962551,394.719,112.08390863494512,3.5216384297017274,112.08390863494512,1787336594000-642689989225816064-1425523015684194304,408.30000000001746,7.100000000000364,"{'confidence': 79.7, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14661.73550069454, 'std': 2792.5253250767537, 'timestamp': 1787377562913}",,
721681186253963264,1787300611000-642689989225816064-721681186253963264,1787300611000,1787331265000,1,392.132,191.322,2.0495917876668655,642689989225816064,1787300611000,721681186253963264,MP09AW1985,30654000,1787331265000,505.0903459619638,392.132,191.3221007431681,2.0495907084273566,191.3221007431681,1787300611000-642689989225816064-721681186253963264,386.72553140996024,0.0,,,
721681431436197888,1787279095000-642689989225816064-721681431436197888,1787279095000,1787307769000,1,391.757,120.535,3.250151408304642,642689989225816064,1787279095000,721681431436197888,MP09AW1619,28674000,1787307769000,318.21293705595076,391.757,120.53520343028438,3.250145922942636,120.53520343028438,1787279095000-642689989225816064-721681431436197888,,0.0,"{'confidence': 46.3, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48504.098853750664, 'std': 12762.002955744378, 'timestamp': 1787422321434}",869927971870212103,['869927971870212103']
1326601811460620288,1787306412000-642689989225816064-1326601811460620288,1787306412000,1787337030000,1,388.093,137.058,2.831596842212786,642689989225816064,1787306412000,1326601811460620288,MP09AE9054,30618000,1787337030000,361.8331936526372,388.093,137.0580278987262,2.8315962658295835,137.0580278987262,1787306412000-642689989225816064-1326601811460620288,384.88000000000466,8.456944444444161,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787349309217}",,
718906843354628096,1787303725000-642689989225816064-718906843354628096,1787303725000,1787336651000,1,386.25,130.689,2.955489750476322,642689989225816064,1787303725000,718906843354628096,MP09DK7263,32926000,1787336651000,345.02003778942884,386.25,130.68940825357151,2.9554805179817962,130.68940825357151,1787303725000-642689989225816064-718906843354628096,,0.0,"{'confidence': 60.5, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21301.27255058424, 'std': 2911.3414108628876, 'timestamp': 1787351781676}",,
1439682401377714176,1787336597000-642689989225816064-1439682401377714176,1787336597000,1787362525000,2,373.4,97.72,3.821121571837904,642689989225816064,1787336597000,1439682401377714176,mp09an6583,25928000,1787362525000,256.52749709484874,363.604,97.1695064753215,3.741955817099327,97.1695064753215,1787336597000-642689989225816064-1439682401377714176,374.80000000001746,7.050000000000182,"{'confidence': 81.1, 'count': 30, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14349.954176397592, 'std': 2974.754271763789, 'timestamp': 1787377565368}",,
1531014613364113408,1787298993000-642689989225816064-1531014613364113408,1787298993000,1787313180000,1,366.43,68.172,5.37508067828434,642689989225816064,1787298993000,1531014613364113408,MP09BM0929,14187000,1787313180000,179.97320216930805,366.43,68.17166748837425,5.375106895580773,59.82321801220142,1787298993000-642689989225816064-1531014613364113408,,3.911388888888723,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787424385378}",,
566305825849643008,1787276396000-642689989225816064-566305825849643008,1787276396000,1787302706000,1,366.055,76.17,4.805763423920179,642689989225816064,1787276396000,566305825849643008,MP09AF2745,26310000,1787302706000,201.08748915580748,366.055,76.16950346810889,4.805794751612923,60.501232253802186,1787276396000-642689989225816064-566305825849643008,,4.397812500000007,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787326654395}",,
1531026470644744192,1787354346000-642689989225816064-1531026470644744192,1787354346000,1787382090000,2,364.97,114.985,3.1740661825455496,642689989225816064,1787354346000,1531026470644744192,MP09BM0987,27744000,1787382090000,303.59303712021085,560.572,114.9973625455344,4.874650927563975,114.9973625455344,1787354346000-642689989225816064-1531026470644744192,365.90000000000873,7.6777777777774645,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787418682131}",,
739508566909517824,1787328616000-642689989225816064-739508566909517824,1787328616000,1787357801000,2,356.125,86.747,4.105329290926488,642689989225816064,1787328616000,739508566909517824,MP13P8154,29185000,1787357801000,232.70883255814175,355.201,88.14728505990217,4.029630631943076,88.14728505990217,1787328616000-642689989225816064-739508566909517824,356.875,0.0,"{'confidence': 62.7, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 14949.101153913198, 'std': 3529.5575998839895, 'timestamp': 1787369537004}",,
739451124913799168,1787346762000-642689989225816064-739451124913799168,1787346762000,1787374098000,1,347.002,86.743,4.000345849232791,642689989225816064,1787346762000,739451124913799168,MP13P2781,27336000,1787374098000,229.00236914711613,347.002,86.7433216466349,4.000331015839783,86.7433216466349,1787346762000-642689989225816064-739451124913799168,,0.0,"{'confidence': 56, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16610.173758811812, 'std': 4137.269152441488, 'timestamp': 1787427876962}",,
739928272518774784,1787329102000-642689989225816064-739928272518774784,1787329102000,1787361421000,2,341.5,78.877,4.329525717255981,642689989225816064,1787329102000,739928272518774784,MP13P7218,32319000,1787361421000,228.62027171243327,375.953,86.59858776986108,4.341329456770229,72.54056388271424,1787329102000-642689989225816064-739928272518774784,343.125,0.0,"{'confidence': 82.2, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 25250.60860675797, 'std': 1556.2332951937926, 'timestamp': 1787442857042}",,
1527036626096619520,1787304394000-642689989225816064-1527036626096619520,1787304394000,1787332390000,1,333.871,81.919,4.075623481731955,642689989225816064,1787304394000,1527036626096619520,MP09BJ9703,27996000,1787332390000,216.26716573332305,333.871,81.91938095959206,4.075604528367796,81.91938095959206,1787304394000-642689989225816064-1527036626096619520,,7.738888888888596,,,
1440684104986132480,1787341538000-642689989225816064-1440684104986132480,1787341538000,1787363990000,1,327.969,103.679,3.1633117603371943,642689989225816064,1787341538000,1440684104986132480,MP09AN6571,22452000,1787363990000,273.7117529857411,327.969,103.67869431278072,3.1633210870747863,103.67869431278072,1787341538000-642689989225816064-1440684104986132480,337.8999999999942,6.050000000000182,"{'confidence': 78.3, 'count': 23, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17910.184815351728, 'std': 3731.6786285016933, 'timestamp': 1787381697097}",,
1326601969871093760,1787307159000-642689989225816064-1326601969871093760,1787307159000,1787332050000,4,321.94,103.719,3.1039635939413226,642689989225816064,1787307159000,1326601969871093760,MP09BN3893,24891000,1787332050000,273.9040116171469,326.967,103.75151955194958,3.1514429996977906,103.75151955194958,1787307159000-642689989225816064-1326601969871093760,324.91999999999825,6.881388888888978,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787437815394}",,
1533593777682251776,1787289897000-642689989225816064-1533593777682251776,1787289897000,1787304314000,1,316.677,56.982,5.557491839528272,642689989225816064,1787289897000,1533593777682251776,MP09BL8707,14417000,1787304314000,150.4317855341872,316.677,56.98173694476788,5.557517495596063,56.981736944767874,1787289897000-642689989225816064-1533593777682251776,193.20000000001164,3.977222222222281,,,
1514683047356661760,1787314343000-642689989225816064-1514683047356661760,1787314343000,1787340758000,1,315.165,67.88,4.642972893341191,642689989225816064,1787314343000,1514683047356661760,MP09BJ5826,26415000,1787340758000,179.20331265547682,315.165,67.8800426725291,4.642969974554046,57.914842939043396,1787314343000-642689989225816064-1514683047356661760,,5.439854166666666,,,
739467157439512576,1787340016000-642689989225816064-739467157439512576,1787340016000,1787363739000,1,292.403,72.72,4.020943344334434,642689989225816064,1787340016000,739467157439512576,MP13P6336,23723000,1787363739000,191.98105212313843,292.403,72.7200955011888,4.020938063746354,64.37934276323335,1787340016000-642689989225816064-739467157439512576,,0.0,"{'confidence': 46.3, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20806.394926741785, 'std': 7408.511351579435, 'timestamp': 1787381675998}",,
1530989903863611392,1787310001000-642689989225816064-1530989903863611392,1787310001000,1787324939000,1,280.192,53.649,5.222688214132603,642689989225816064,1787310001000,1530989903863611392,MP09BL8795,14938000,1787324939000,141.63419193261404,280.192,53.64931512599017,5.222657537043977,53.64931512599017,1787310001000-642689989225816064-1530989903863611392,193.57000000000698,4.121111111111077,,,
1530989903863611392,1787276165000-642689989225816064-1530989903863611392,1787276165000,1787291057000,1,271.29,58.074,4.671453662568448,642689989225816064,1787276165000,1530989903863611392,MP09BL8795,14892000,1787291057000,153.3141504865325,271.29,58.07354185095928,4.671490516218941,58.07354185095928,1787276165000-642689989225816064-1530989903863611392,,4.099722222222226,,,
1531026470644744192,1787307955000-642689989225816064-1531026470644744192,1787307955000,1787319064000,1,267.537,54.07,4.947974847420011,642689989225816064,1787307955000,1531026470644744192,MP09BM0987,11109000,1787319064000,142.74402320695052,267.537,54.06970576020853,4.948001773608471,54.069705760208535,1787307955000-642689989225816064-1531026470644744192,164.09000000001106,3.0569444444445253,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787333029494}",,
1533593777682251776,1787305730000-642689989225816064-1533593777682251776,1787305730000,1787316620000,1,256.349,45.332,5.654923674225712,642689989225816064,1787305730000,1533593777682251776,MP09BL8707,10890000,1787316620000,119.67575719181906,256.349,45.33172620902237,5.654957828386841,45.33172620902237,1787305730000-642689989225816064-1533593777682251776,,2.9961111111110768,,,
614868863032492032,1787304501000-642689989225816064-614868863032492032,1787304501000,1787331099000,1,251.723,65.006,3.8723040950066148,642689989225816064,1787304501000,614868863032492032,MP09AF3672,26598000,1787331099000,171.61623589548992,251.723,65.00614996041284,3.872295162123786,57.990334096373815,1787304501000-642689989225816064-614868863032492032,,5.347652777777274,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787337450934}",,
1533593777682251776,1787272925000-642689989225816064-1533593777682251776,1787272925000,1787287413000,1,249.77,57.13,4.371958690705409,642689989225816064,1787272925000,1533593777682251776,MP09BL8707,14488000,1787287413000,150.82233822640444,249.77,57.12967357060774,4.371983671345577,57.12967357060774,1787272925000-642689989225816064-1533593777682251776,193.36000000000058,3.995833333333394,,,
614868863032492032,1787279100000-642689989225816064-614868863032492032,1787279100000,1787304453000,1,244.318,56.1,4.355044563279858,642689989225816064,1787279100000,614868863032492032,MP09AF3672,25353000,1787304453000,148.10479669082216,244.318,56.10030177682657,4.355021136462421,49.01215929579878,1787279100000-642689989225816064-614868863032492032,,4.3259583333333405,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787328211597}",,
1533593777682251776,1787329312000-642689989225816064-1533593777682251776,1787329312000,1787341885000,1,236.568,55.747,4.2436005524960985,642689989225816064,1787329312000,1533593777682251776,MP09BL8707,12573000,1787341885000,147.17268030885958,236.568,55.74722738971954,4.243583243094633,55.747227389719534,1787329312000-642689989225816064-1533593777682251776,,3.454444444444107,,,
1530989903863611392,1787327404000-642689989225816064-1530989903863611392,1787327404000,1787341374000,1,230.387,56.764,4.058681558734409,642689989225816064,1787327404000,1530989903863611392,MP09BL8795,13970000,1787341374000,149.85825818718757,230.387,56.76449173757105,4.058646399321363,56.76449173757105,1787327404000-642689989225816064-1530989903863611392,189.23000000001048,3.8519444444441433,,,
1537535790538555392,1787302442000-642689989225816064-1537535790538555392,1787302442000,1787323328000,1,229.504,77.753,2.951706043496714,642689989225816064,1787302442000,1537535790538555392,MP09BP2921,20886000,1787323328000,205.26699734325112,229.504,77.75265050880724,2.9517193111507307,77.75265050880724,1787302442000-642689989225816064-1537535790538555392,227.02999999999884,5.772222222222126,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787349250681}",,
740159491168796672,1787339028000-642689989225816064-740159491168796672,1787339028000,1787357346000,2,226.875,52.181,4.347846917460378,642689989225816064,1787339028000,740159491168796672,MP13P9027,18318000,1787357346000,151.46997976822038,247.315,57.37499233644711,4.310501665076384,48.294247055805414,1787339028000-642689989225816064-740159491168796672,228.875,0.0,"{'confidence': 75.7, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15754.594666586621, 'std': 3242.245347675339, 'timestamp': 1787367171970}",,
1557834963942899712,1787307638000-642689989225816064-1557834963942899712,1787307638000,1787326870000,1,226.693,64.89,3.4934966867005706,642689989225816064,1787307638000,1557834963942899712,MP09BQ8912,19232000,1787326870000,171.30928046653935,226.693,64.88987896459824,3.4935032029213087,64.88987896459824,1787307638000-642689989225816064-1557834963942899712,222.91500000000087,5.313333333333503,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787435317599}",,
589016215549128704,1787311394000-642689989225816064-589016215549128704,1787311394000,1787330815000,1,222.195,46.651,4.7629204089944475,642689989225816064,1787311394000,589016215549128704,MP09BP1580,19421000,1787330815000,123.15778521406834,222.195,46.650676217450126,4.762953466404113,37.08693522672616,1787311394000-642689989225816064-589016215549128704,,3.285506944444455,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787437451858}",,
589016215549128704,1787278327000-642689989225816064-589016215549128704,1787278327000,1787297775000,1,220.0,47.382,4.64311341859778,642689989225816064,1787278327000,589016215549128704,MP09BP1580,19448000,1787297775000,125.08802669335063,220.0,47.38182829293584,4.643130244782045,36.410886692663816,1787278327000-642689989225816064-589016215549128704,,3.295194444444455,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787419866065}",,
1557834733679804416,1787311668000-642689989225816064-1557834733679804416,1787311668000,1787330150000,1,209.177,60.904,3.434536319453566,642689989225816064,1787311668000,1557834733679804416,MP09BQ8967,18482000,1787330150000,160.7858689500258,209.177,60.90373823864613,3.4345510809263904,60.90373823864613,1787311668000-642689989225816064-1557834733679804416,206.77999999999884,5.0797222222222445,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787437356591}",,
1531026470644744192,1787292606000-642689989225816064-1531026470644744192,1787292606000,1787302839000,1,208.831,43.713,4.77732024798115,642689989225816064,1787292606000,1531026470644744192,MP09BM0987,10233000,1787302839000,115.40262261658614,208.831,43.71311462749475,4.777307720567894,43.71311462749475,1787292606000-642689989225816064-1531026470644744192,145.42999999999302,2.812777777777683,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787326697560}",,
589017381083291648,1787308998000-642689989225816064-589017381083291648,1787308998000,1787326003000,1,208.35,43.48,4.791858325666974,642689989225816064,1787308998000,589017381083291648,MP09BP1514,17005000,1787326003000,114.78732331882316,208.35,43.480046711675435,4.791853177656615,32.749988333333334,1787308998000-642689989225816064-589017381083291648,,2.8657708333333405,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787350265123}",,
589017381083291648,1787285382000-642689989225816064-589017381083291648,1787285382000,1787303089000,1,208.12,43.494,4.785027819929185,642689989225816064,1787285382000,589017381083291648,MP09BP1514,17707000,1787303089000,114.82388793693288,208.12,43.493896945807904,4.785039157546892,33.736346416666656,1787285382000-642689989225816064-589017381083291648,,3.0006666666666746,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787341243847}",,
1326601740895649792,1787311450000-642689989225816064-1326601740895649792,1787311450000,1787329552000,1,208.051,66.252,3.140297651391656,642689989225816064,1787311450000,1326601740895649792,MP09DT3654,18102000,1787329552000,174.90540265334494,208.051,66.25204645960035,3.140295449241207,66.25204645960035,1787311450000-642689989225816064-1326601740895649792,206.2399999999907,4.952777777776646,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787373417954}",,
1531014613364113408,1787334928000-642689989225816064-1531014613364113408,1787334928000,1787348423000,1,206.107,53.191,3.874847248594687,642689989225816064,1787334928000,1531014613364113408,MP09BM0929,13495000,1787348423000,140.42389738428048,206.107,53.19087022131836,3.8748567027089997,53.19087022131836,1787334928000-642689989225816064-1531014613364113408,196.72000000000116,3.698888888889087,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787441030239}",,
1533070673256120320,1787319032000-642689989225816064-1533070673256120320,1787319032000,1787335937000,1,200.396,60.933,3.288792608274662,642689989225816064,1787319032000,1533070673256120320,MP09BQ7694,16905000,1787335937000,160.86392732656802,200.396,60.93330580551819,3.2887761028362243,60.93330580551819,1787319032000-642689989225816064-1533070673256120320,198.13999999999942,4.645277777777665,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787423710496}",,
1326601705701244928,1787316222000-642689989225816064-1326601705701244928,1787316222000,1787334117000,1,200.136,70.473,2.8398961304329315,642689989225816064,1787316222000,1326601705701244928,MP09DU7263,17895000,1787334117000,186.05001704329,200.136,70.47349130427652,2.8398763321642786,70.47349130427652,1787316222000-642689989225816064-1326601705701244928,198.5199999999022,4.922222222221535,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787438291920}",,
1533610372471193600,1787323181000-642689989225816064-1533610372471193600,1787323181000,1787338074000,1,199.578,59.353,3.3625596010311187,642689989225816064,1787323181000,1533610372471193600,MP09BL8769,14893000,1787338074000,156.69152707896623,199.578,59.35285116627509,3.3625680330147696,59.35285116627509,1787323181000-642689989225816064-1533610372471193600,198.40999999998894,4.087499999999636,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787375520202}",,
1326601875818020864,1787317041000-642689989225816064-1326601875818020864,1787317041000,1787334111000,1,199.226,66.611,2.990887390971461,642689989225816064,1787317041000,1326601875818020864,MP09BN1094,17070000,1787334111000,175.85216799492457,199.226,66.61066969504718,2.990902222002632,66.58271887143637,1787317041000-642689989225816064-1326601875818020864,183.34999999999127,4.673333333333176,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787438291392}",,
1537213879656906752,1787341698000-642689989225816064-1537213879656906752,1787341698000,1787356360000,1,199.115,56.735,3.509561998766194,642689989225816064,1787341698000,1537213879656906752,MP09BN1073,14662000,1787356360000,149.78087456827367,199.115,56.73517976070973,3.509550879010191,56.73517976070973,1787341698000-642689989225816064-1537213879656906752,,4.035833333333358,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787380023767}",,
1537213879656906752,1787280741000-642689989225816064-1537213879656906752,1787280741000,1787296842000,1,198.931,63.14,3.150633512828635,642689989225816064,1787280741000,1537213879656906752,MP09BN1073,16101000,1787296842000,166.69053351005496,198.931,63.140353602293544,3.150615868466944,63.140353602293544,1787280741000-642689989225816064-1537213879656906752,197.49000000000524,4.432222222222208,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787366477180}",,
1533610372471193600,1787272076000-642689989225816064-1533610372471193600,1787272076000,1787286047000,1,198.816,58.932,3.3736509875789045,642689989225816064,1787272076000,1533610372471193600,MP09BL8769,13971000,1787286047000,155.5807385911393,198.816,58.93209795118912,3.373645380225062,58.93209795118912,1787272076000-642689989225816064-1533610372471193600,197.7100000000064,3.8433333333332484,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787363841459}",,
566305825849643008,1787320226000-642689989225816064-566305825849643008,1787320226000,1787335463000,1,198.794,41.088,4.838249610591901,642689989225816064,1787320226000,566305825849643008,MP09AF2745,15237000,1787335463000,108.47104859338761,198.794,41.08751840658621,4.838306320494009,29.789414999999998,1787320226000-642689989225816064-566305825849643008,,2.5524583333333393,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787348381874}",,
1326601969871093760,1787338095000-642689989225816064-1326601969871093760,1787338095000,1787351889000,1,198.306,48.823,4.061733199516621,642689989225816064,1787338095000,1326601969871093760,MP09BN3893,13794000,1787351889000,128.89196477398372,198.306,48.82271392953928,4.0617569987238795,48.822713929539276,1787338095000-642689989225816064-1326601969871093760,197.4499999999971,3.7908333333334667,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787441379142}",,
1515667522240643072,1787315415000-642689989225816064-1515667522240643072,1787315415000,1787336714000,1,197.98,43.702,4.530227449544643,642689989225816064,1787315415000,1515667522240643072,MP09BJ5830,21299000,1787336714000,115.37281449799411,197.98,43.701823673482615,4.530245727940417,34.13358823214531,1787315415000-642689989225816064-1515667522240643072,,3.7120347222222296,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787375261162}",,
718907611667234816,1787323643000-642689989225816064-718907611667234816,1787323643000,1787339668000,1,197.737,68.201,2.8993269893403326,642689989225816064,1787323643000,718907611667234816,MP09DK6372,16025000,1787339668000,180.04967944056415,197.737,68.20063615172884,2.8993424571595803,68.20063615172884,1787323643000-642689989225816064-718907611667234816,195.69631551997736,0.0,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787351696819}",,
